Open,High,Low,Close,Volume,VWAP
481.62,486.77,465.24,476.93,735785,473.33
342.47,351.72,331.65000000000003,344.5,590399,346.3
191.46,208.83,177.26000000000002,187.39000000000001,145619,190.89
368.68,383.22,362.39,372.97,352388,374.02
347.25,362.1,337.83,352.43,512755,348.26
243.27,251.78,226.84,235.32000000000002,857634,238.72
145.42,152.33999999999997,136.23,145.7,943556,147.06
368.63,376.05,361.46999999999997,368.81,165149,372.65
308.12,327.87,298.24,305.51,126616,312.84
408.93,409.73,392.37,417.59000000000003,846055,408.77
308.07,325.40999999999997,301.37,314.62,285639,310.79
440.87,452.44,437.39,444.81,792459,445.14
320.76,329.53,306.52,325.05,306903,319.65
324.38,338.89,307.86,323.61,331318,323.94
450.66,460.39000000000004,448.65000000000003,459.08000000000004,948231,453.91
261.39,278.86,256.59,265.28,452365,266.33
153.61,171.62,150.77,158.19000000000003,387623,158.96
111.51,119.94,104.55000000000001,118.74000000000001,461309,113.75
402.05,407.59000000000003,393.04,397.53000000000003,155863,398.12
348.12,359.97,333.14,354.26,273115,349.37
381.63,399.88,368.61,375.53,969001,381.33
185.19,189.4,172.77,182.1,595654,176.49
154.55,167.01000000000002,147.5,151.26000000000002,603323,150.1
105.82,118.44999999999999,88.99,115.38999999999999,508624,107.71
240.24,254.9,230.81,247.37,877635,244.27
335.97,338.6,316.39000000000004,339.99,813340,332.87
256.9,271.21999999999997,244.21999999999997,261.44,378495,257.75
274.99,293.17,272.46000000000004,276.23,235203,280.2
461.66,465.25,448.14000000000004,470.6,347908,462.51
239.3,244.05,232.8,239.23000000000002,931257,237.28
305.6,325.03000000000003,291.87,303.21000000000004,897781,308.38
413.46,417.08,412.07,406.71999999999997,292003,411.79
258.62,275.71,255.12,264.34000000000003,930686,266.08
348.83,358.68,331.71999999999997,353.52,924657,348.67
444.95,449.89,440.40999999999997,442.64,597599,448.35
479.81,497.22,463.07,470.31,374597,477.4
158.83,167.74,153.24,165.61,774174,161.56
470.64,480.94,457.78,460.87,773623,467.61
296.85,304.03000000000003,282.97,300.92,701982,293.19
203.3,215.16000000000003,193.05,212.71,640023,207.79
283.65,286.91999999999996,277.53999999999996,282.4,934325,282.94
492.01,499.83,487.76,486.71,800033,491.22
297.05,316.44,296.39,301.15000000000003,844822,303.64
231.5,236.66,225.42,237.84,669354,231.74
353.36,366.49,340.3,354.29,855675,352.17
196.06,202.56,177.29,205.4,234445,196.32
130.35,145.82,112.92999999999999,121.38,503551,123.95
151.55,154.17000000000002,136.23000000000002,151.65,897124,151.32
151.22,170.62,135.45,155.59,669829,148.78
160.76,169.84,147.45999999999998,168.01,265129,161.75
155.53,160.25,150.32,149.12,691271,153.04
356.35,357.82000000000005,338.21000000000004,362.35,774943,354.76
172.75,176.15,159.34,173.8,253837,168.34
238.27,248.67000000000002,227.06,236.20000000000002,814647,239.47
458.72,465.46000000000004,456.5,451.35,971535,454.34
289.58,306.15999999999997,280.64,296.89,835035,293.66
367.02,375.64,357.81,360.16999999999996,277597,365.34
168.93,173.9,151.64000000000001,165.13,793590,165.79
176.92,189.26,165.98999999999998,172.72,512736,172.85
116.35,130.49,108.74,123.78,578454,126.57
167.57,170.91,148.03,171.01999999999998,545150,162.3
211.44,214.79,209.23,217.37,387710,211.53
170.8,171.53,162.35000000000002,165.81,959625,167.49
135.48,150.20999999999998,134.64,137.98,596440,139.95
148.25,161.53,133.45,149.68,523350,147.37
284.31,293.8,265.95,290.97,503561,285.5
182.53,199.41,176.93,190.65,876372,186.11
245.71,261.82,228.54000000000002,235.95000000000002,745303,238.08
301.37,313.08,295.53000000000003,304.85,272257,303.33
376.16,393.53000000000003,357.94000000000005,367.20000000000005,870824,374.48
115.72,119.84,100.64,116.7,324021,111.72
419.76,422.0,403.65999999999997,415.51,755244,417.1
351.16,356.55,350.8,347.3,695032,353.53
132.7,133.83999999999997,113.43999999999998,129.76,395599,126.65
449.43,460.05,434.90000000000003,451.86,608433,449.91
468.35,487.08000000000004,462.25,465.03000000000003,416363,471.38
124.43,125.22000000000001,107.84,129.08,932423,121.87
210.75,213.19,205.12,208.84,697904,208.3
422.48,431.52000000000004,405.02000000000004,413.85,711726,416.0
399.3,417.98,397.05,404.98,216841,404.36
173.81,180.13,159.74,169.53,764846,165.35
183.74,193.88,172.93,182.4,269934,185.21
248.19,249.02,246.26,251.9,877022,249.66
293.81,296.78000000000003,288.97,290.46,683158,291.92
347.3,367.03000000000003,347.05,338.43,186694,350.39
247.57,266.87,238.19,245.04999999999998,337068,247.88
285.01,285.11,278.98,293.9,930288,284.78
398.99,418.03000000000003,387.02,401.82,201407,401.68
114.67,127.45,108.73,118.10000000000001,593960,120.83
200.97,218.32999999999998,194.97,203.62,655667,203.1
385.34,394.42999999999995,370.47999999999996,379.32,951161,375.95
458.08,468.39,457.12,456.45,521594,459.19
304.67,314.45,286.61,309.69,336500,306.48
312.85,326.19,295.8,304.88,678641,305.08
142.87,145.66,129.51,138.43,805356,135.56
278.96,279.56,267.09999999999997,274.48999999999995,900463,274.32
313.05,319.21000000000004,295.2,311.69,311144,314.14
196.99,211.08,193.28,206.60000000000002,690270,201.23
207.7,211.73999999999998,206.11999999999998,199.04999999999998,136683,202.18
250.91,264.38,246.12,251.28,214091,254.34
108.03,127.43,92.14,101.62,217797,108.93
228.83,230.71,228.14000000000001,238.24,510834,231.7
184.58,198.03,172.92000000000002,176.85000000000002,630875,178.78
231.0,239.88,211.09,229.07,424934,227.79
147.9,165.26,130.79000000000002,152.66,393624,151.11
456.21,459.75,445.78,460.29999999999995,853890,459.34
337.44,351.29,336.17,335.89,775887,341.91
371.64,388.4,355.01,368.57,385713,372.11
415.67,434.56,403.69,413.62,897583,416.4
299.38,313.04,297.08,294.67,564310,305.79
134.77,144.71,132.89000000000001,128.88000000000002,290246,134.04
314.84,327.2,296.65,314.5,669027,311.73
334.74,352.12,321.36,330.11,657242,337.71
398.18,409.59000000000003,381.59000000000003,393.93,868223,391.98
272.66,273.27000000000004,255.08000000000004,275.8,209373,265.13
151.03,169.65,139.59,160.4,658988,157.17
213.51,227.29999999999998,203.16,215.57999999999998,223728,215.37
245.23,258.76,236.62,236.76999999999998,953220,242.87
358.37,362.68,352.03000000000003,349.88,695333,356.35
328.31,341.49,319.62,337.34,531058,331.45
242.44,250.32,226.96,238.39,769260,238.67
494.61,507.63,482.57,486.45,966491,490.92
342.31,344.44,324.46,344.29,626169,336.6
194.89,208.04999999999998,186.01999999999998,197.35999999999999,907221,197.04
140.71,160.70000000000002,128.57,143.68,488227,145.96
161.14,162.1,148.51,156.48999999999998,188059,160.02
198.38,217.92,186.54999999999998,188.68,838854,197.97
164.27,172.41000000000003,150.22,173.57000000000002,932583,161.2
174.63,192.05,169.88,169.65,542136,176.36
214.04,229.69,203.79,217.56,733676,217.17
169.35,180.69,167.26999999999998,173.48,298303,175.65
458.71,473.47999999999996,451.02,460.90999999999997,611162,462.08
132.09,149.66,122.34,128.35,573573,135.45
309.8,317.88,296.76,305.22,365406,307.26
264.16,270.70000000000005,245.15000000000003,266.11,429125,264.32
492.95,506.3,480.94,500.27,181972,495.4
144.82,160.98,129.95,153.75,437629,149.07
259.14,274.39,249.01,251.26,154722,259.18
487.79,503.75,475.11,480.89000000000004,975931,484.87
446.2,454.90999999999997,444.78,455.09,281890,450.36
426.83,443.19,421.74,431.56,369045,430.84
203.16,205.56,195.92,210.82,217473,203.27
168.36,179.25,158.91000000000003,162.41000000000003,592239,167.46
367.46,367.58,366.54999999999995,369.21,370741,364.25
471.75,478.24,468.95,475.77,491775,471.35
322.71,330.03999999999996,317.16999999999996,326.31,623260,328.41
328.65,336.57,309.21999999999997,326.81,950341,323.01
211.99,225.9,205.36,202.3,958823,210.7
407.8,415.57,398.16,409.46000000000004,839574,404.92
174.82,183.79,170.9,169.88,425437,174.55
229.47,234.22,217.25,228.48,868184,225.39
270.17,277.64000000000004,264.56,279.32,256877,271.26
303.04,307.59000000000003,298.90000000000003,301.02000000000004,584895,305.03
196.96,198.42000000000002,186.63,203.76000000000002,636162,199.38
145.93,158.0,145.82,139.70000000000002,848425,146.81
344.25,357.61,344.1,347.7,972834,351.59
215.45,227.83999999999997,211.07,224.98999999999998,900511,225.48
332.5,341.77,331.77,324.54,543066,333.39
161.75,169.35,159.59,151.92,434923,160.41
292.46,309.72999999999996,285.68,291.13,719696,295.47
313.04,323.42,296.99,304.89000000000004,744894,309.38
120.73,130.31,109.29,125.7,220062,121.43
234.64,235.14999999999998,224.39,242.92999999999998,112100,234.48
153.77,160.59,147.9,152.45000000000002,419165,154.43
125.35,132.95,106.71,120.52,775160,119.16
495.98,503.96000000000004,488.04,494.67,490270,494.74
228.94,240.54,227.2,233.41,294472,233.69
423.95,434.62,411.61,414.13,978878,421.82
201.86,214.02,199.58,203.65,915869,203.27
372.6,387.90000000000003,365.70000000000005,374.87,334196,377.55
404.09,420.34999999999997,393.94,406.84,307609,408.61
338.26,352.62,320.78,333.09999999999997,775302,336.83
288.63,307.74,278.76,292.90999999999997,383006,291.5
264.74,265.1,250.69,256.57,373813,253.98
239.55,243.47,219.69,233.54000000000002,809132,233.48
471.81,471.96,469.18,479.36,902348,474.46
432.25,445.2,426.76,437.02,373022,438.4
486.01,503.96999999999997,478.12,476.28,889417,483.74
149.72,154.59,141.28,144.69,591121,148.16
392.35,410.89000000000004,384.13,386.64000000000004,304720,395.27
475.34,476.54999999999995,457.19,470.76,665523,468.24
172.49,191.18,158.21,167.44,381075,172.63
126.6,133.63,114.44,117.85,192876,122.32
396.45,398.47999999999996,390.26,395.63,624624,393.23
329.79,339.51000000000005,313.31,334.44,929365,330.68
436.73,441.87,417.63,438.86,407680,436.64
155.91,161.60999999999999,139.49,159.37,693792,154.12
418.11,424.26,418.08000000000004,409.73,723502,413.67
180.65,196.71,167.92000000000002,189.68,282220,183.89
165.46,176.24,164.44,172.23000000000002,213936,167.54
165.71,171.94,160.56,171.81,116279,171.05
425.83,438.03999999999996,424.64,432.28999999999996,299737,433.25
366.08,380.4,354.0,374.72999999999996,203751,369.21
309.23,314.68,295.5,310.12,466577,304.27
243.53,251.8,241.24,237.54,171386,241.26
450.88,453.32,443.2,453.21999999999997,186124,448.97
256.98,260.6,247.86,261.84000000000003,467894,257.49
426.64,440.26,419.26,431.4,963917,430.57
275.65,279.28,273.22999999999996,276.08,436199,278.87
250.78,261.28,242.4,242.15,191911,246.58
285.07,299.25,270.05,282.49,985050,280.77
220.55,222.69,219.13000000000002,228.97,570489,221.82
399.04,410.39000000000004,397.44,400.73,822030,402.59
301.09,306.21999999999997,293.98999999999995,301.85999999999996,547244,299.35
192.89,212.14999999999998,174.06,188.26999999999998,321094,190.59
459.83,469.5,446.46,457.2,476036,456.76
253.56,269.68,239.99,261.47,337723,259.47
317.42,328.42,310.18,320.75,433272,318.71
462.59,463.46,450.71999999999997,468.34,511324,460.84
349.7,362.36,349.5,348.78999999999996,938927,354.51
146.76,165.79,134.04,149.35999999999999,182806,148.56
475.93,487.96,457.66,470.90000000000003,979617,472.89
351.08,367.46,338.83,355.19,831893,354.63
233.96,251.64000000000001,216.49,232.51000000000002,330097,233.73
155.71,160.27,141.23000000000002,154.56,297478,150.01
417.61,421.85,415.2,420.6,587436,421.81
348.03,360.25,329.97999999999996,356.76,794879,354.21
313.38,321.6,312.05,304.65999999999997,411793,311.98
457.56,474.36,446.88,464.05,789884,459.9
415.44,433.44,412.6,411.29,589709,418.39
160.67,167.73999999999998,160.44,159.54999999999998,789245,164.25
224.69,229.43,216.25,215.13,537585,218.53
199.4,215.01,193.5,195.42000000000002,332204,200.46
397.58,403.08,387.85999999999996,397.63,457546,397.02
113.41,129.85999999999999,101.87,104.53,917108,113.74
327.96,336.43,327.09,327.78,950525,331.72
404.98,418.33000000000004,402.52000000000004,413.52000000000004,540980,413.3
450.71,452.62,439.53999999999996,442.82,281871,443.92
236.83,249.31,229.97,242.12,441558,241.44
428.5,437.54,413.92,426.69,598512,424.67
144.25,155.98,131.2,147.35,455239,146.79
438.58,441.94,421.66999999999996,433.78,867442,434.9
151.0,165.74,137.15,144.19,696595,149.65
258.91,276.17,250.31000000000003,252.12000000000003,575278,258.06
418.92,423.25,405.46000000000004,410.33000000000004,981864,412.34
159.97,161.88,154.46,153.68,394067,159.99
191.7,192.17,185.57,194.98,479593,190.61
388.9,401.73999999999995,373.12,396.53,594955,393.17
388.01,400.15,379.08,394.28999999999996,335998,392.16
356.46,367.39,340.48999999999995,360.15999999999997,571604,355.76
377.58,382.21999999999997,361.13,369.78999999999996,934006,368.23
317.09,324.90999999999997,299.94,312.86999999999995,536607,313.03
200.72,212.61,182.39,196.92,746045,197.45
238.28,248.22,229.66,233.28,677952,240.29
172.64,192.39999999999998,166.26,172.94,953816,175.05
463.38,466.11,451.74,464.09,917459,465.58
333.36,347.26,325.94,330.5,790824,334.92
260.34,268.42999999999995,248.31999999999996,257.41999999999996,396629,258.75
284.8,293.36,270.69,291.37,359438,284.58
478.91,493.26000000000005,465.14000000000004,484.70000000000005,250528,482.03
161.34,175.19,153.85,157.5,568011,162.66
334.49,354.32,331.15000000000003,342.77,397698,344.62
302.36,304.93,293.75,311.42,409066,302.22
344.58,346.65999999999997,341.72999999999996,341.10999999999996,375553,345.77
107.24,121.72999999999999,89.44,104.33,824687,105.81
448.85,460.42,441.93,448.96000000000004,846760,451.51
472.85,478.33000000000004,469.76000000000005,481.67,398783,476.65
326.05,327.64,325.54,333.58,331182,327.53
378.66,380.37,365.74,370.71000000000004,556843,372.26
469.0,486.88,456.26,466.85,906124,470.06
2078.44,2124.1,2069.65,2071.19,1513071,2086.98
1176.4,1195.8000000000002,1164.63,1180.14,3775072,1186.78
1121.98,1163.46,1097.26,1110.38,3788560,1112.72
2855.15,2861.83,2809.4100000000003,2839.8,2186090,2835.31
1245.68,1292.45,1235.0900000000001,1264.48,787906,1272.05
2438.76,2476.3300000000004,2431.55,2419.6400000000003,3827786,2443.04
1482.8,1529.87,1444.85,1494.9099999999999,3816900,1499.24
848.14,881.97,823.11,859.66,1684592,849.28
526.79,544.9599999999999,481.19999999999993,518.68,2645977,520.68
1860.64,1907.5500000000002,1853.3100000000002,1846.0700000000002,2611029,1871.75
2939.45,2953.23,2907.1499999999996,2925.2799999999997,2726217,2919.82
1422.84,1439.4499999999998,1411.1999999999998,1430.74,1132731,1426.01
1392.98,1428.02,1385.14,1398.69,861756,1402.89
1360.23,1398.5,1326.06,1371.54,2714826,1357.89
1801.36,1847.83,1771.6799999999998,1818.86,3760802,1812.02
1601.66,1611.9,1563.92,1609.3400000000001,2521363,1600.85
2699.79,2739.69,2684.32,2686.02,1017257,2699.66
1763.8,1800.73,1741.3999999999999,1753.54,1800457,1765.27
1769.39,1772.5800000000002,1749.1200000000001,1783.0800000000002,4725933,1770.99
845.93,865.29,796.7299999999999,834.3,1981257,832.27
2956.85,2970.99,2942.24,2939.75,2551933,2946.34
1124.93,1140.15,1110.19,1133.0600000000002,3399359,1131.62
683.41,732.56,665.68,679.51,3286719,683.34
2157.87,2190.0099999999998,2129.64,2174.67,4061497,2165.81
1988.42,2024.3000000000002,1975.8000000000002,1994.43,762199,2004.73
1537.86,1586.6899999999998,1492.1,1521.4799999999998,3370524,1529.99
1555.48,1574.34,1542.2,1573.39,1637273,1560.68
2462.66,2502.75,2417.87,2453.0,4367293,2461.01
989.28,1011.01,984.11,982.77,533734,992.46
2550.63,2594.11,2517.8,2546.7200000000003,713299,2555.99
2121.87,2130.9,2076.52,2103.92,3271034,2103.99
1547.42,1594.8000000000002,1538.98,1547.28,642728,1547.1
1645.07,1656.01,1596.6499999999999,1630.0,1171253,1633.7
1141.62,1157.9299999999998,1118.9799999999998,1137.6599999999999,2053185,1148.49
2380.29,2418.1,2333.0,2374.32,1506152,2381.48
1782.19,1801.88,1748.3500000000001,1793.1000000000001,1193812,1764.61
1302.14,1332.5500000000002,1287.0600000000002,1314.2700000000002,2217202,1313.85
1990.13,2012.3600000000001,1980.71,1976.2700000000002,3762331,1986.1
2989.34,3026.46,2974.15,2984.0,4493767,2988.36
1588.16,1599.5800000000002,1583.51,1583.0900000000001,4325091,1588.78
2801.73,2804.65,2794.54,2787.79,1152168,2794.13
1362.54,1377.54,1357.31,1374.48,4189638,1372.79
636.83,660.5500000000001,615.6800000000001,645.12,4986856,641.2
1010.61,1019.01,970.83,998.23,1695055,990.64
1546.74,1564.48,1539.67,1541.41,1708957,1544.93
1049.09,1069.09,1042.57,1033.32,1641766,1043.14
500.57,503.44,468.4,505.7,1276644,485.25
2787.5,2816.67,2777.64,2772.35,3863712,2780.37
2609.7,2653.9199999999996,2604.8199999999997,2629.14,1024658,2628.22
2355.73,2363.32,2347.39,2366.96,1286918,2367.12
919.54,949.43,873.3499999999999,915.15,503196,910.22
800.91,834.15,759.8399999999999,804.05,2049648,796.03
669.01,689.98,651.31,685.46,4157919,670.66
2310.07,2345.1200000000003,2277.28,2312.23,4178588,2311.76
2822.02,2842.56,2795.16,2809.0,3103680,2820.81
1576.34,1601.57,1542.48,1571.49,1970017,1581.82
797.85,798.22,763.72,811.58,3167293,794.64
1780.98,1815.57,1749.54,1786.75,3284787,1784.93
1372.08,1405.1499999999999,1358.77,1378.11,1358811,1377.7
1437.06,1438.98,1435.11,1451.73,4564337,1441.04
2053.33,2071.74,2030.55,2069.09,3164649,2061.47
2296.8,2345.75,2252.25,2313.59,4136119,2303.26
776.51,797.55,748.04,760.3,3557143,766.99
588.98,614.08,547.36,590.75,4056995,584.61
2985.83,3031.33,2936.25,2995.45,2167108,2985.5
1081.82,1117.6799999999998,1073.6399999999999,1092.1,3353507,1093.86
634.58,663.6800000000001,599.99,638.85,2281336,624.54
974.69,1014.58,940.98,961.36,1124588,973.96
597.39,640.61,548.39,609.29,2654327,612.17
1479.53,1502.37,1430.25,1488.33,4570081,1472.36
2506.0,2529.76,2471.67,2489.45,1650127,2498.08
1353.11,1372.4099999999999,1340.9299999999998,1351.6599999999999,2989913,1358.92
1610.46,1658.8,1570.53,1597.42,4417000,1614.17
2188.97,2223.83,2183.62,2182.47,3178306,2193.9
1772.24,1776.4,1733.21,1752.96,2714904,1745.05
2653.61,2696.76,2608.1,2649.6200000000003,2850716,2652.64
2665.09,2689.1200000000003,2645.9500000000003,2667.09,4987561,2668.0
524.78,528.22,493.25,529.56,2319456,516.54
2445.12,2472.6099999999997,2423.6099999999997,2451.66,1764008,2448.86
1651.83,1672.6899999999998,1629.9399999999998,1665.28,3268654,1657.62
2972.1,3015.99,2956.58,2960.72,1882212,2977.87
1708.08,1718.28,1669.97,1692.8999999999999,1759112,1695.23
2967.24,3008.56,2920.43,2981.2999999999997,4376345,2970.13
2386.42,2414.3,2339.38,2372.6800000000003,3680863,2377.1
1121.51,1124.24,1112.77,1140.5,2733414,1125.88
1845.99,1894.58,1802.25,1859.69,2143063,1856.14
2980.34,3005.9700000000003,2943.4700000000003,2980.38,504331,2973.85
2643.83,2658.37,2631.19,2663.09,2065976,2652.47
743.42,766.89,740.06,727.3199999999999,4476808,734.89
2265.93,2308.8199999999997,2252.5299999999997,2258.0499999999997,712854,2269.78
1363.95,1379.2,1318.3400000000001,1369.48,2053416,1359.89
517.46,527.09,485.8,511.46000000000004,3456156,503.28
1508.7,1515.15,1472.65,1525.8300000000002,2781696,1505.07
1086.89,1101.7800000000002,1074.0300000000002,1069.5200000000002,1633243,1068.53
2547.17,2586.17,2511.2000000000003,2549.15,504677,2542.03
1343.33,1366.9099999999999,1341.9199999999998,1346.96,704580,1345.9
2568.81,2580.18,2550.04,2574.92,630334,2569.54
501.49,509.8,470.15000000000003,491.72,2552109,492.34
1269.55,1286.19,1262.25,1264.1299999999999,3008963,1269.9
1102.91,1149.91,1061.76,1116.66,2381934,1108.25
1083.92,1101.0700000000002,1072.17,1071.72,3196711,1078.76
670.47,719.88,637.86,683.5400000000001,1058745,684.32
967.81,992.0699999999999,947.55,970.3199999999999,1066819,971.08
1888.87,1897.83,1859.07,1899.36,4298043,1885.14
1228.4,1272.96,1223.0300000000002,1236.94,694243,1250.04
1543.49,1566.51,1542.64,1531.79,4951535,1555.21
1442.17,1477.65,1396.69,1444.92,3370741,1434.04
2689.76,2738.9500000000003,2676.28,2704.4700000000003,1117423,2708.97
2763.25,2765.76,2722.27,2760.53,1090642,2766.07
1732.39,1737.22,1682.42,1751.0500000000002,1137031,1727.71
1325.39,1361.41,1314.8200000000002,1323.48,3365893,1332.84
767.0,781.09,753.74,752.71,2503369,761.25
2883.51,2892.73,2850.3700000000003,2879.09,1750844,2877.02
650.57,652.5400000000001,602.3000000000001,668.6400000000001,1416094,647.68
1244.13,1245.22,1198.3400000000001,1236.92,4789361,1221.61
1245.17,1283.89,1220.03,1259.89,1586985,1255.0
1301.0,1307.72,1261.24,1316.25,746889,1285.84
910.72,934.11,903.9300000000001,904.73,1965088,912.26
2457.9,2488.19,2409.03,2441.23,4684251,2441.14
806.24,827.66,758.02,815.22,3612252,803.49
2087.27,2088.63,2079.08,2079.73,4775542,2073.92
809.62,848.8,794.65,820.94,2243227,818.85
676.34,676.87,671.33,674.0500000000001,2871693,678.91
2773.57,2811.6600000000003,2759.98,2772.98,4669647,2777.3
975.32,1019.99,934.5200000000001,986.44,1086470,971.4
2553.13,2574.77,2534.21,2548.42,4474409,2553.35
1861.58,1888.36,1857.1599999999999,1859.31,3805141,1864.45
694.64,718.49,677.53,689.6899999999999,677216,693.75
2888.62,2908.08,2839.5499999999997,2883.31,2676512,2873.96
1117.4,1161.77,1085.92,1118.44,4183460,1131.55
2649.11,2693.81,2628.3,2661.46,3036015,2653.43
922.03,938.8199999999999,913.6999999999999,916.5,623662,936.52
2634.86,2665.61,2585.55,2635.83,2318352,2627.73
533.07,579.4200000000001,492.03000000000003,539.9000000000001,3744571,538.31
1779.45,1827.55,1765.38,1770.23,3394558,1783.1
2423.61,2449.06,2420.11,2414.71,1136438,2423.55
2836.99,2859.6299999999997,2834.16,2854.33,1980175,2845.94
2773.01,2786.94,2766.9900000000002,2781.9500000000003,2329484,2781.97
2549.06,2597.0,2520.02,2552.15,2167690,2548.91
2720.48,2727.62,2674.04,2726.39,4919425,2712.87
998.05,1027.04,973.2099999999999,979.2199999999999,2469036,980.84
1210.46,1224.5900000000001,1168.31,1215.18,4411451,1205.31
1222.42,1236.3700000000001,1200.13,1222.8000000000002,3246153,1224.32
1442.63,1462.88,1407.2,1444.46,1604188,1432.44
1483.3,1533.24,1446.71,1477.68,4209726,1488.45
1861.39,1864.14,1852.69,1844.65,4283112,1853.17
899.7,928.63,881.6400000000001,887.4300000000001,2806569,906.05
2228.12,2232.25,2196.25,2246.15,711463,2222.73
918.92,926.65,915.39,915.27,2167788,932.8
1275.77,1297.75,1257.69,1274.44,768602,1264.45
1758.36,1783.8799999999999,1731.62,1740.4699999999998,2894820,1749.19
2491.1,2504.04,2441.29,2472.6,1162213,2464.15
2348.67,2364.4900000000002,2324.94,2357.36,2691306,2359.03
2113.84,2118.19,2073.04,2115.36,3173683,2102.2
889.43,904.5899999999999,867.8299999999999,889.78,4346703,886.78
1867.61,1915.9399999999998,1827.79,1857.33,3007720,1868.27
718.62,765.86,688.85,728.41,4242849,727.75
1443.41,1460.15,1399.0800000000002,1430.14,593476,1426.86
1533.79,1562.33,1513.24,1521.3899999999999,614560,1524.94
599.53,645.01,569.31,597.9599999999999,1849987,604.32
1184.97,1185.28,1153.47,1176.42,4207957,1174.09
2889.12,2929.65,2868.25,2879.02,1369241,2894.45
2884.08,2931.5,2876.86,2889.89,1049656,2908.03
1380.82,1385.3899999999999,1376.1399999999999,1386.86,3938856,1372.33
607.75,615.82,606.92,620.73,4080885,614.78
947.74,995.78,904.0600000000001,944.45,3903209,953.69
1480.54,1507.42,1468.72,1463.46,2597953,1477.6
2869.45,2870.16,2858.87,2860.3999999999996,3227978,2851.18
853.0,865.88,816.2,872.2,3495785,847.05
2408.79,2431.29,2392.79,2412.64,4480125,2413.92
771.71,806.36,746.4100000000001,780.1,2326629,779.33
2953.14,2989.7999999999997,2945.0099999999998,2933.43,2895265,2957.18
1454.04,1503.81,1406.05,1454.77,591679,1450.96
2438.09,2452.4700000000003,2395.51,2419.59,3278217,2423.53
1356.48,1383.39,1313.29,1359.25,1839083,1347.97
2069.17,2095.84,2048.83,2086.0,3524628,2079.1
980.04,1000.3199999999999,941.92,998.78,4203367,982.45
865.05,873.51,857.8599999999999,866.67,4390702,861.97
2845.16,2894.0299999999997,2844.73,2843.49,4488395,2866.81
2794.12,2836.79,2793.12,2811.92,2874151,2805.21
2718.67,2743.59,2689.34,2725.61,677476,2719.41
2063.58,2093.74,2040.81,2046.1799999999998,1699217,2054.62
2520.67,2532.03,2494.77,2519.3,3175877,2524.93
672.59,699.7800000000001,672.22,662.2,2753962,679.47
1336.97,1371.72,1315.84,1335.76,3449908,1337.33
1284.26,1310.02,1248.36,1282.48,4513880,1279.11
2089.11,2138.6200000000003,2066.98,2092.4,2431441,2107.95
1389.89,1420.46,1353.2800000000002,1384.16,765033,1381.05
871.27,889.8199999999999,859.62,857.84,3852477,859.15
1991.17,2029.78,1950.51,1991.3200000000002,4424845,1992.07
2535.96,2544.48,2506.54,2549.17,1635730,2536.54
1455.31,1474.54,1444.77,1461.87,1656649,1463.87
830.67,848.02,818.8299999999999,824.1999999999999,4202085,833.1
991.72,1013.3100000000001,960.32,1009.14,1342329,1004.6
1093.71,1132.8,1052.21,1110.2,1693582,1090.99
1249.74,1273.95,1228.96,1238.11,1388976,1240.1
2106.99,2146.6899999999996,2094.0699999999997,2088.5699999999997,2091570,2110.97
2002.36,2031.1799999999998,1959.01,2012.01,674588,1996.33
2240.2,2257.2999999999997,2206.74,2253.2999999999997,4273618,2233.25
1406.25,1446.75,1383.85,1424.96,4085854,1428.49
2559.99,2571.8999999999996,2535.5899999999997,2575.58,2030332,2554.38
1010.22,1021.44,1000.01,1014.24,4819050,1010.37
1672.6,1697.83,1641.26,1673.8,1533290,1670.95
2502.35,2515.39,2484.41,2483.46,3946549,2499.87
950.4,950.85,900.62,940.27,3658546,922.2
774.66,807.0699999999999,750.65,773.04,981438,778.61
2709.21,2734.76,2684.92,2714.35,3205430,2707.19
1357.32,1379.6,1329.03,1359.61,1758542,1359.57
2209.68,2258.0299999999997,2163.8399999999997,2219.39,1620780,2209.78
563.37,591.93,523.33,554.5600000000001,2642936,564.26
2225.12,2268.29,2202.56,2227.72,4572091,2227.84
1290.25,1297.22,1254.32,1273.78,1804140,1262.66
639.35,667.8100000000001,610.0400000000001,635.9,4293868,633.77
2024.53,2067.93,1999.91,2034.54,2288702,2032.86
1102.01,1131.17,1092.39,1109.75,4196724,1116.38
1467.02,1502.92,1443.82,1486.65,2091711,1472.39
701.45,720.0500000000001,689.1600000000001,692.57,2128853,693.6
867.91,872.53,822.17,867.8399999999999,2558721,860.35
1244.94,1267.8400000000001,1228.17,1238.1200000000001,2460391,1237.17
724.4,744.12,676.79,722.02,4576773,714.19
2777.07,2820.42,2750.42,2791.3500000000004,2620100,2787.0
515.12,527.32,483.54,522.49,559072,513.34
1709.65,1757.99,1682.5,1724.95,3975432,1718.38
808.12,856.03,801.65,796.26,4383337,811.17
1269.2,1281.5800000000002,1250.41,1284.13,2663843,1274.92
2815.15,2832.55,2810.19,2797.54,3262594,2807.36
904.24,949.02,873.09,919.78,4534941,907.75
2914.58,2962.91,2892.24,2907.74,4701390,2925.78
1014.49,1036.66,975.59,1007.07,889962,1008.94
2353.92,2369.9700000000003,2342.9,2354.4,3977899,2364.46
1866.69,1892.99,1858.46,1884.3200000000002,3923788,1883.08
2711.2,2745.5899999999997,2690.8799999999997,2693.1099999999997,1301680,2701.84
1884.98,1898.65,1838.65,1879.07,4631279,1873.3
